"name","neighborhood","city","year","stars"
"Ichimura at Brushstroke","Manhattan","New York","2011",""
"Insieme","Manhattan","New York","2011",""
"Jean-Georges","Manhattan","New York","2011","3"
"Jewel Bako","Manhattan","New York","2011","1"
"JoJo","Manhattan","New York","2011",""
"Jungsik","Manhattan","New York","2011",""
"Juni","Manhattan","New York","2011",""
"Junoon","Manhattan","New York","2011",""
"Kajitsu","Manhattan","New York","2011","2"
"Kanoyama","Manhattan","New York","2011",""
"Kurumazushi","Manhattan","New York","2011",""
"Kyo Ya","Manhattan","New York","2011","1"
"Lan Sheng","Manhattan","New York","2011",""
"Laut","Manhattan","New York","2011","1"
"Lever House","Manhattan","New York","2011",""
"Lincoln","Manhattan","New York","2011",""
"Lo Scalco","Manhattan","New York","2011",""
"Luksus at Torst","Brooklyn","New York","2011",""
"M. Wells Steakhouse","Queens","New York","2011",""
"Marc Forgione","Manhattan","New York","2011","1"
"March","Manhattan","New York","2011",""
"Marea","Manhattan","New York","2011","2"
"Masa","Manhattan","New York","2011","3"
"Meadowsweet","Brooklyn","New York","2011",""
"Minetta Tavern","Manhattan","New York","2011","1"
"The Modern","Manhattan","New York","2011","1"
"Momofuku Ko","Manhattan","New York","2011","2"
"The Musket Room","Manhattan","New York","2011",""
"Nix","Manhattan","New York","2011",""
"Nobu","Manhattan","New York","2011",""
"The NoMad","Manhattan","New York","2011",""
"Oceana","Manhattan","New York","2011","1"
"Per Se","Manhattan","New York","2011","3"
"Perry Street","Manhattan","New York","2011",""
"Peter Luger Steak House","Brooklyn","New York","2011","1"
"Picholine","Manhattan","New York","2011","2"
"Piora","Manhattan","New York","2011",""
"Pok Pok NY","Brooklyn","New York","2011",""
"Public","Manhattan","New York","2011","1"
"Rebelle","Manhattan","New York","2011",""
"Le Restaurant","Manhattan","New York","2011",""
"Rhong-Tiam","Manhattan","New York","2011",""
"The River Café","Brooklyn","New York","2011","1"
"Rosanjin","Manhattan","New York","2011",""
"Rouge Tomate","Manhattan","New York","2011","1"
"Satsuki (restaurant)","Manhattan","New York","2011",""
"Saul","Brooklyn","New York","2011","1"
"Scalini Fedeli","Manhattan","New York","2011",""
"Seäsonal","Manhattan","New York","2011","1"
"Semilla","Brooklyn","New York","2011",""
"Shalezeh","Manhattan","New York","2011","1"
"SHO Shaun Hergatt","Manhattan","New York","2011","1"
"La Sirena","Manhattan","New York","2011",""
"Somtum Der","Manhattan","New York","2011",""
"Soto","Manhattan","New York","2011","2"
"The Spotted Pig","Manhattan","New York","2011","1"
"Sushi Amane","Manhattan","New York","2011",""
"Sushi Azabu","Manhattan","New York","2011","1"
"Sushi Ginza Onodera","Manhattan","New York","2011",""
"Sushi Inoue","Manhattan","New York","2011",""
"Sushi of Gari","Manhattan","New York","2011","1"
"Sushi Yasuda","Manhattan","New York","2011",""
"Sushi Zo","Manhattan","New York","2011",""
"Take Root","Brooklyn","New York","2011",""
"Tamarind Tribeca","Manhattan","New York","2011",""
"Telepan","Manhattan","New York","2011",""
"Tempura Matsui","Manhattan","New York","2011",""
"Tori Shin","Manhattan","New York","2011",""
"Torrisi Italian Specialities","Manhattan","New York","2011",""
"Tulsi","Manhattan","New York","2011",""
"Uncle Boons","Manhattan","New York","2011",""
"Ushiwakamaru","Manhattan","New York","2011",""
"La Vara","Brooklyn","New York","2011",""
"Veritas","Manhattan","New York","2011","1"
"Vong","Manhattan","New York","2011",""
"Wallsé","Manhattan","New York","2011","1"
"wd~50","Manhattan","New York","2011","1"
"Zabb Elee","Queens","New York","2011",""
"ZZ's Clam Bar","Manhattan","New York","2011",""
"Acquerello","Nob Hill","San Francisco","2011","1"
"Adega","San Jose","San Francisco","2011",""
"Alexander’s Steakhouse","Cupertino","San Francisco","2011",""
"All Spice","San Mateo","San Francisco","2011",""
"Al's Place","Mission","San Francisco","2011",""
"Ame","SoMa","San Francisco","2011","1"
"Applewood","Guerneville","San Francisco","2011","1"
"Aster","Mission","San Francisco","2011",""
"Atelier Crenn","Cow Hollow","San Francisco","2011",""
"Aqua","Financial District","San Francisco","2011","Closed"
"Auberge du Soleil","Rutherford","San Francisco","2011","1"
"Aziza","Richmond","San Francisco","2011","1"
"Baumé","Palo Alto","San Francisco","2011","1"
"Benu","SoMa","San Francisco","2011",""
"Bistro Jeanty","Yountville","San Francisco","2011",""
"Bouchon","Yountville","San Francisco","2011","1"
"Boulevard","SoMa","San Francisco","2011","1"
"Bushi-Tei","Japantown","San Francisco","2011",""
"Californios","Mission","San Francisco","2011",""
"Campton Place","Union Square","San Francisco","2011","1"
"Chez Panisse","Berkeley","San Francisco","2011",""
"Chez TJ","Mountain View","San Francisco","2011","1"
"Coi","North Beach","San Francisco","2011","2"
"Commis","Oakland","San Francisco","2011","1"
"Commonwealth","Mission","San Francisco","2011",""
"Cortez","Financial District","San Francisco","2011","Closed"
"Cyrus","Healdsburg","San Francisco","2011","2"
"Dio Deka","Los Gatos","San Francisco","2011","1"
"Dry Creek Kitchen","Healdsburg","San Francisco","2011",""
"El Paseo","Mill Valley","San Francisco","2011","1"
"Etoile","Yountville","San Francisco","2011","1"
"Farmhouse Inn & Restaurant","Forestville","San Francisco","2011","1"
"Fifth Floor","SoMa","San Francisco","2011",""
"Fleur de Lys","Financial District","San Francisco","2011","1"
"Frances","Castro","San Francisco","2011","1"
"Gary Danko","North Beach","San Francisco","2011","1"
"Hashiri","SoMa","San Francisco","2011",""
"In Situ","SoMa","San Francisco","2011",""
"Jū-Ni","North Panhandle","San Francisco","2011",""
"K&L Bistro","Sebastopol","San Francisco","2011",""
"Keiko à Nob Hill","Nob Hill","San Francisco","2011",""
"Kenzo","Napa","San Francisco","2011",""
"Kin Khao","Union Square","San Francisco","2011",""
"Kinjo","Russian Hill","San Francisco","2011",""
"Kusakabe","Financial District","San Francisco","2011",""
"La Costanera","Montara","San Francisco","2011",""
"La Folie","Russian Hill","San Francisco","2011","1"
"La Toque","Rutherford","San Francisco","2011","1"
"Lazy Bear","Mission","San Francisco","2011",""
"Lord Stanley","Nob Hill","San Francisco","2011",""
"Luce","SoMa","San Francisco","2011","1"
"Madera","Menlo Park","San Francisco","2011","1"
"Madrona Manor","Healdsburg","San Francisco","2011","1"
"Manresa","Los Gatos","San Francisco","2011","2"
"Martini House","St. Helena","San Francisco","2011","Closed"
"Maruya","Mission","San Francisco","2011",""
"Masa's","Nob Hill","San Francisco","2011","1"
"Michael Mina","Financial District","San Francisco","2011",""
"Mirepoix","Windsor","San Francisco","2011","1"
"Mister Jiu’s","Chinatown","San Francisco","2011",""
"Mosu","Fillmore","San Francisco","2011",""
"Mourad","SoMa","San Francisco","2011",""
"Murray Circle","Sausalito","San Francisco","2011","1"
"Nico","Pacific Heights","San Francisco","2011",""
"Octavia","Lower Pacific Heights","San Francisco","2011",""
"Omakase","SoMa","San Francisco","2011",""
"One Market","SoMa","San Francisco","2011","1"
"Plumed Horse","Saratoga","San Francisco","2011","1"
"Quince","Jackson Square","San Francisco","2011","1"
"Range","Mission","San Francisco","2011",""
"Rasa","Burlingame","San Francisco","2011",""
"Redd","Yountville","San Francisco","2011","1"
"Rich Table","Hayes Valley","San Francisco","2011",""
"Rubicon","Financial District","San Francisco","2011","Closed"
"Saison","SoMa","San Francisco","2011","1"
"Sante","Sonoma","San Francisco","2011","1"
"SingleThread Farms","Healdsburg","San Francisco","2011",""
"Solbar","Calistoga","San Francisco","2011","1"
"Sons & Daughters","Nob Hill","San Francisco","2011",""
"SPQR","Fillmore","San Francisco","2011",""
"Spruce","Presidio Heights","San Francisco","2011","1"
"State Bird Provisions","Fillmore","San Francisco","2011",""
"Sushi Ran","Sausalito","San Francisco","2011",""
"Sushi Yoshizumi","San Mateo","San Francisco","2011",""
"Terra","St. Helena","San Francisco","2011","1"
"Terrapin Creek","Bodega Bay","San Francisco","2011",""
"The Dining Room at the Ritz-Carlton","Nob Hill","San Francisco","2011","1"
"The French Laundry","Yountville","San Francisco","2011","3"
"The Progress","Fillmore","San Francisco","2011",""
"The Restaurant at Meadowood","St. Helena","San Francisco","2011","3"
"The Village Pub","Woodside","San Francisco","2011","1"
"Trevese","Los Gatos","San Francisco","2011","Closed"
"Ubuntu","Napa","San Francisco","2011","1"
"Wako","Richmond","San Francisco","2011",""
"Wakuriya","San Mateo","San Francisco","2011","1"
"42 Grams","Uptown","Chicago","2011",""
"Acadia","South Loop","Chicago","2011",""
"Alinea","Lincoln Park","Chicago","2011","3"
"Avenues","Magnificent Mile","Chicago","2011","2"
"Band of Bohemia","Ravenswood","Chicago","2011",""
"Blackbird","West Loop","Chicago","2011","1"
"Boka","Lincoln Park","Chicago","2011","1"
"Bonsoirée","Logan Square","Chicago","2011","1"
"Charlie Trotter's","Lincoln Park","Chicago","2011","2"
"Crofton on Wells","River North","Chicago","2011","1"
"Courtright's","Willow Springs","Chicago","2011",""
"Dusek's","Pilsen","Chicago","2011",""
"El Ideas","Douglas Park","Chicago","2011",""
"Elizabeth","Ravenswood","Chicago","2011",""
"Elske","West Loop","Chicago","2011",""
"Entente","Lakeview","Chicago","2011",""
"Everest","Loop","Chicago","2011","1"
"Goosefoot","Ravenswood","Chicago","2011",""
"Grace","West Loop","Chicago","2011",""
"Graham Elliot","River North","Chicago","2011","1"
"GreenRiver","Streeterville","Chicago","2011",""
"L2O","Lincoln Park","Chicago","2011","3"
"Longman & Eagle","Logan Square","Chicago","2011","1"
"Mexique","West Town","Chicago","2011",""
"Moto","Fulton Market","Chicago","2011",""
"NAHA","River North","Chicago","2011","1"
"NoMI","Magnificent Mile","Chicago","2011","1"
"North Pond","Lincoln Park","Chicago","2011",""
"Oriole","West Loop","Chicago","2011",""
"Parachute","Avondale","Chicago","2011",""
"RIA","Gold Coast","Chicago","2011","2"
"Roister","Fulton Market","Chicago","2011",""
"Schwa","West Town","Chicago","2011","1"
"Seasons","Magnificent Mile","Chicago","2011","1"
"Senza","Lakeview East","Chicago","2011",""
"Sepia","West Loop","Chicago","2011","1"
"Sixteen","River North","Chicago","2011","1"
"Smyth","West Loop","Chicago","2011",""
"Spiaggia","Magnificent Mile","Chicago","2011","1"
"Takashi","Bucktown","Chicago","2011","1"
"Topolobampo","River North","Chicago","2011","1"
"The Lobby","Magnificent Mile","Chicago","2011",""
"Tru","Streeterville","Chicago","2011","1"
"Vie","Western Springs","Chicago","2011","1"
"Blue Duck Tavern","West End","DC","2011",""
"Fiola by Fabio Trabocchi","Penn Quarter","DC","2011",""
"Kinship","Mount Vernon Square","DC","2011",""
"Komi","Dupont Circle","DC","2011",""
"Masseria","Union Market","DC","2011",""
"Métier","Mount Vernon Square","DC","2011",""
"Minibar by José Andrés","Penn Quarter","DC","2011",""
"Pineapple & Pearls","Eastern Market","DC","2011",""
"Plume","Downtown","DC","2011",""
"Rose's Luxury","Eastern Market","DC","2011",""
"Sushi Taro","Dupont Circle","DC","2011",""
"Tail Up Goat","Adams Morgan","DC","2011",""
"The Dabney","Mount Vernon Square","DC","2011",""
"The Inn at Little Washington","Washington, Virginia","DC","2011",""
"15 East","Manhattan","New York","2012",""
"A Voce Columbus","Manhattan","New York","2012","1"
"A Voce Madison","Manhattan","New York","2012","1"
"Adour","Manhattan","New York","2012","1"
"Agern","Manhattan","New York","2012",""
"Ai Fiori","Manhattan","New York","2012","1"
"Alain Ducasse at the Essex House","Manhattan","New York","2012","Closed"
"Aldea","Manhattan","New York","2012","1"
"Allen & Delancey","Manhattan","New York","2012",""
"Alto","Manhattan","New York","2012",""
"Andanada","Manhattan","New York","2012",""
"Annisa","Manhattan","New York","2012","1"
"Anthos","Manhattan","New York","2012",""
"L'Appart","Manhattan","New York","2012",""
"Aquavit","Manhattan","New York","2012",""
"Aska","Brooklyn","New York","2012",""
"L'Atelier de Joël Robuchon","Manhattan","New York","2012","2"
"Atera","Manhattan","New York","2012",""
"Aureole","Manhattan","New York","2012","1"
"Babbo","Manhattan","New York","2012",""
"Bar Uchū","Manhattan","New York","2012",""
"Bâtard","Manhattan","New York","2012",""
"Le Bernardin","Manhattan","New York","2012","3"
"Betony","Manhattan","New York","2012",""
"Blanca","Brooklyn","New York","2012",""
"BLT Fish","Manhattan","New York","2012",""
"Blue Hill","Manhattan","New York","2012","1"
"Bouley","Manhattan","New York","2012","1"
"The Breslin","Manhattan","New York","2012","1"
"Brushstroke","Manhattan","New York","2012","1"
"Café Boulud","Manhattan","New York","2012","1"
"Café China","Manhattan","New York","2012",""
"Café Gray","Manhattan","New York","2012",""
"Cagen","Manhattan","New York","2012",""
"Carbone","Manhattan","New York","2012",""
"Casa Enrique","Queens","New York","2012",""
"Casa Mono","Manhattan","New York","2012","1"
"Caviar Russe","Manhattan","New York","2012",""
"Chef's Table at Brooklyn Fare","Manhattan","New York","2012","3"
"The Clocktower (restaurant)","Manhattan","New York","2012",""
"Contra","Manhattan","New York","2012",""
"Convivio","Manhattan","New York","2012",""
"Corton","Manhattan","New York","2012","2"
"Cote (restaurant)","Manhattan","New York","2012",""
"Country","Manhattan","New York","2012",""
"Craft","Manhattan","New York","2012",""
"Cru","Manhattan","New York","2012",""
"Daniel","Manhattan","New York","2012","3"
"Danji","Manhattan","New York","2012","1"
"Danny Brown Wine Bar & Kitchen","Queens","New York","2012","1"
"Danube","Manhattan","New York","2012",""
"Del Posto","Manhattan","New York","2012","1"
"Delaware & Hudson","Brooklyn","New York","2012",""
"Devi","Manhattan","New York","2012",""
"Dovetail","Manhattan","New York","2012","1"
"Dressler","Brooklyn","New York","2012","1"
"Eighty-One","Manhattan","New York","2012",""
"Eleven Madison Park","Manhattan","New York","2012","3"
"Etats-Unis","Manhattan","New York","2012",""
"Faro","Brooklyn","New York","2012",""
"Fiamma Osteria","Manhattan","New York","2012",""
"The Finch","Brooklyn","New York","2012",""
"Fleur de Sel","Manhattan","New York","2012",""
"Gabriel Kreuther","Manhattan","New York","2012",""
"Gilt","Manhattan","New York","2012","2"
"Gordon Ramsay at The London","Manhattan","New York","2012","2"
"Gotham Bar and Grill","Manhattan","New York","2012","1"
"La Goulue","Manhattan","New York","2012",""
"Gramercy Tavern","Manhattan","New York","2012","1"
"Gunter Seeger","Manhattan","New York","2012",""
"Hakkasan","Manhattan","New York","2012",""
"Heartbreak","Manhattan","New York","2012","1"
"Hirohisa","Manhattan","New York","2012",""
"Ichimura at Brushstroke","Manhattan","New York","2012",""
"Insieme","Manhattan","New York","2012",""
"Jean-Georges","Manhattan","New York","2012","3"
"Jewel Bako","Manhattan","New York","2012","1"
"JoJo","Manhattan","New York","2012",""
"Jungsik","Manhattan","New York","2012",""
"Juni","Manhattan","New York","2012",""
"Junoon","Manhattan","New York","2012","1"
"Kajitsu","Manhattan","New York","2012","2"
"Kanoyama","Manhattan","New York","2012",""
"Kurumazushi","Manhattan","New York","2012",""
"Kyo Ya","Manhattan","New York","2012","1"
"Lan Sheng","Manhattan","New York","2012",""
"Laut","Manhattan","New York","2012","1"
"Lever House","Manhattan","New York","2012",""
"Lincoln","Manhattan","New York","2012",""
"Lo Scalco","Manhattan","New York","2012",""
"Luksus at Torst","Brooklyn","New York","2012",""
"M. Wells Steakhouse","Queens","New York","2012",""
"Marc Forgione","Manhattan","New York","2012","1"
"March","Manhattan","New York","2012",""
"Marea","Manhattan","New York","2012","2"
"Masa","Manhattan","New York","2012","3"
"Meadowsweet","Brooklyn","New York","2012",""
"Minetta Tavern","Manhattan","New York","2012","1"
"The Modern","Manhattan","New York","2012","1"
"Momofuku Ko","Manhattan","New York","2012","2"
"The Musket Room","Manhattan","New York","2012",""
"Nix","Manhattan","New York","2012",""
"Nobu","Manhattan","New York","2012",""
"The NoMad","Manhattan","New York","2012",""
"Oceana","Manhattan","New York","2012","1"
"Per Se","Manhattan","New York","2012","3"
"Perry Street","Manhattan","New York","2012",""
"Peter Luger Steak House","Brooklyn","New York","2012","1"
"Picholine","Manhattan","New York","2012","1"
"Piora","Manhattan","New York","2012",""
"Pok Pok NY","Brooklyn","New York","2012",""
"Public","Manhattan","New York","2012","1"
"Rebelle","Manhattan","New York","2012",""
